"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL6161877";"";"None";"2711.06";"None";"None";"1g";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CN(CCCCN)C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O";"FC";"'~'";"4.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6138550";"Activation of 20S proteasome chymotrypsin-like activity in HEK293T cell lysate using Suc-LLVY-AMC as substrate assessed as fold increase in activity at 5 uM by fluorescence based analysis relative to control";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"HEK293T";"Lysate";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"DOSE = 5.0 microM";"ACTIVATOR";"";"4.0"
"CHEMBL6152006";"";"None";"1276.73";"None";"None";"TAT1-DEN";"NCCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)Nc1cc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)cc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)c1";"EC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"5.25";"None";"None";"None";"0";"CHEMBL6138551";"Activation of human erythrocyte-derived 20S proteasome chymotrypsin-like activity using succinyl-LeuLeuValTyr-AMC as substrate incubated for 1 hr by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"TIME = 1.0 hr";"ACTIVATOR";"";"200.0"
"CHEMBL6159716";"";"None";"1816.01";"None";"None";"1e";"CN[C@@H](CCCCN)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O";"FC";"'='";"8.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6138552";"Activation of human erythrocyte-derived 20S proteasome chymotrypsin-like activity using Suc-LLVY-AMC as substrate assessed as fold increase in activity at 1.0 to 50 uM measured every two mins for 60 mins by fluorescence based analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"DOSE_Lower = 1.0 microM | DOSE_Upper = 50.0 microM | TIME = 1.0 hr";"ACTIVATOR";"";"8.0"
"CHEMBL6159716";"";"None";"1816.01";"None";"None";"1e";"CN[C@@H](CCCCN)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O)[C@@H](C)O";"FC";"'='";"12.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6138554";"Activation of human erythrocyte-derived 20S proteasome using Dabcyl-EDANS as FRET-type substrate assessed as fold increase in activity at 1.0 to 50 uM measured every two mins for 60 mins by fluorescence based analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"DOSE_Lower = 1.0 microM | DOSE_Upper = 50.0 microM | TIME = 1.0 hr";"ACTIVATOR";"";"12.0"
"CHEMBL6151907";"";"None";"397.48";"1";"6.16";"B-01; 8016-8398";"Cc1cccc(Nc2cc(NCC(C)C)c3noc4c3c2C(=O)c2ccccc2-4)c1";"EC50";"'='";"1830.0";"nM";"5.74";"";"";"UO_0000065";"14.43";"0.26";"-0.42";"8.54";"0";"CHEMBL6097171";"Activation of human erythrocyte-derived 20s proteosome using CT-L as peptide substrate by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"";"ACTIVATOR";"";"1.83"
"CHEMBL6165346";"";"None";"347.42";"0";"4.68";"B-07";"CC(C)CNc1cc(NC2CC2)c2c3c(onc13)-c1ccccc1C2=O";"EC200";"'='";"1.41";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL6097171";"Activation of human erythrocyte-derived 20s proteosome using CT-L as peptide substrate by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"";"ACTIVATOR";"";"1.41"
"CHEMBL6133502";"";"None";"444.44";"0";"2.96";"B-17";"O=C(Nc1ccc(N2CCOCC2)cc1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O";"Activity";"'='";"552.34";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL6097178";"Activation of human erythrocyte-derived 20s proteosome using CT-L as peptide substrate at 10 uM by fluorescence based analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"DOSE = 10.0 microM";"ACTIVATOR";"";"552.34"
"CHEMBL6134390";"";"None";"457.49";"0";"2.88";"B-18";"CN1CCN(c2ccc(NC(=O)c3cc(O)c4c(c3)C(=O)c3cccc(O)c3C4=O)cc2)CC1";"Activity";"'='";"549.32";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL6097178";"Activation of human erythrocyte-derived 20s proteosome using CT-L as peptide substrate at 10 uM by fluorescence based analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"DOSE = 10.0 microM";"ACTIVATOR";"";"549.32"
"CHEMBL1481596";"";"None";"451.48";"0";"2.34";"Cpd 0; ZINC09519392";"COc1ccc(NC(=O)C(=O)c2cn(CC(=O)N3CCOCC3)c3ccccc23)cc1OC";"Inhibition";"";"";"%";"";"";"Dose-Dependent Effect";"UO_0000187";"";"";"";"";"0";"CHEMBL6130638";"Inhibition of human erythrocyte-derived 20S constitutive proteasome protein using Suc-LLVY-AMC as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by multimode plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6127112";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 0.75 hr";"INHIBITOR";"";""
"CHEMBL2408481";"";"None";"595.74";"2";"7.77";"TCH-165";"CCOC(=O)[C@]1(c2ccccc2)N=C(c2ccc(OC)cc2)N(Cc2ccccc2)[C@@H]1c1ccc(NCc2ccccc2)cc1";"FC";"'='";"4.31";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6097172";"Activation of human erythrocyte-derived 20s proteosome using T-L as peptide substrate by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"";"ACTIVATOR";"";"4.31"
"CHEMBL6146318";"";"None";"397.48";"1";"6.16";"B-02";"Cc1ccc(Nc2cc(NCC(C)C)c3noc4c3c2C(=O)c2ccccc2-4)cc1";"Activity";"'='";"359.11";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL6097178";"Activation of human erythrocyte-derived 20s proteosome using CT-L as peptide substrate at 10 uM by fluorescence based analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"DOSE = 10.0 microM";"ACTIVATOR";"";"359.11"
"CHEMBL2408481";"";"None";"595.74";"2";"7.77";"TCH-165";"CCOC(=O)[C@]1(c2ccccc2)N=C(c2ccc(OC)cc2)N(Cc2ccccc2)[C@@H]1c1ccc(NCc2ccccc2)cc1";"Activity";"'='";"437.66";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL6097178";"Activation of human erythrocyte-derived 20s proteosome using CT-L as peptide substrate at 10 uM by fluorescence based analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"DOSE = 10.0 microM";"ACTIVATOR";"";"437.66"
"CHEMBL6172180";"";"None";"1834.03";"None";"None";"2a";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNCCCCN)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6138530";"Activation of human erythrocyte-derived 20S proteasome chymotrypsin-like activity using Suc-LLVY-AMC as substrate at lower concentration measured every two mins for 60 mins by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"TIME = 1.0 hr";"ACTIVATOR";"Active";""
"CHEMBL6161877";"";"None";"2711.06";"None";"None";"1g";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CN(CCCCN)C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O";"EC50";"'='";"2030.0";"nM";"5.69";"";"";"UO_0000065";"2.10";"None";"None";"None";"0";"CHEMBL6138540";"Binding affinity to NT-647 dye-labeled human 20S proteasome by MST assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"";"ACTIVATOR";"";"2.03"
"CHEMBL6150466";"";"None";"364.40";"0";"3.38";"Cpd 12; ZINC65084103";"COc1cc(NC(=O)C(=O)c2ccn(Cc3ccccc3)c2)cc(OC)c1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL6130638";"Inhibition of human erythrocyte-derived 20S constitutive proteasome protein using Suc-LLVY-AMC as substrate preincubated for 15 mins followed by substrate addition and measured after 30 mins by multimode plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6127112";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 0.75 hr";"";"Not active";""
"CHEMBL6159677";"";"None";"869.88";"3";"-1.80";"Ac-AAAA-Dox";"COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(C)=O)[C@H](O)[C@H](C)O1";"Drug metabolism";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6119701";"Prodrug release in tris HCL buffer assessed as human 20S immunoproteasome-mediated hydrolysis by measuring Dox release measured upto 8 hrs by mass spectrometry analysis";"A";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6115038";"1";"Scientific Literature";"J Med Chem";"2025";"None";"TIME <= 8.0 hr";"";"Metabolite detected";""
"CHEMBL5597908";"";"None";"389.36";"0";"3.13";"B-16";"COc1ccc(NC(=O)c2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)cc1";"EC200";"'='";"0.32";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL6097171";"Activation of human erythrocyte-derived 20s proteosome using CT-L as peptide substrate by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"";"ACTIVATOR";"";"0.32"
"CHEMBL6151907";"";"None";"397.48";"1";"6.16";"B-01; 8016-8398";"Cc1cccc(Nc2cc(NCC(C)C)c3noc4c3c2C(=O)c2ccccc2-4)c1";"EC200";"'='";"0.46";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL6097171";"Activation of human erythrocyte-derived 20s proteosome using CT-L as peptide substrate by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"";"ACTIVATOR";"";"0.46"
"CHEMBL6165154";"";"None";"413.48";"1";"5.86";"B-04";"COc1ccc(Nc2cc(NCC(C)C)c3noc4c3c2C(=O)c2ccccc2-4)cc1";"EC200";"'='";"0.7";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL6097171";"Activation of human erythrocyte-derived 20s proteosome using CT-L as peptide substrate by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6096634";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"";"ACTIVATOR";"";"0.7"
"CHEMBL6174918";"";"None";"1787.95";"None";"None";"1a";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNCCCCN)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O";"FC";"'='";"12.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6138554";"Activation of human erythrocyte-derived 20S proteasome using Dabcyl-EDANS as FRET-type substrate assessed as fold increase in activity at 1.0 to 50 uM measured every two mins for 60 mins by fluorescence based analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"DOSE_Lower = 1.0 microM | DOSE_Upper = 50.0 microM | TIME = 1.0 hr";"ACTIVATOR";"";"12.0"
"CHEMBL6174310";"";"None";"3109.57";"None";"None";"1f";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CN(CCCCN)C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O";"FC";"'~'";"16.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6138556";"Activation of human erythrocyte-derived 20S proteasome chymotrypsin-like activity using Suc-LLVY-AMC as substrate assessed as fold increase in activity at 1 uM measured every two mins for 60 mins by fluorescence based analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"DOSE = 1.0 microM | TIME = 1.0 hr";"ACTIVATOR";"";"16.0"
"CHEMBL6149017";"";"None";"1862.08";"None";"None";"2f";"COc1ccc(CN(CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CO)C(=O)O)C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc(OC)cc2)C(=O)[C@@H](N)CCCCN)[C@@H](C)O)cc1";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6138526";"Activation of human erythrocyte-derived 20S proteasome using Dabcyl-EDANS as FRET-type substrate at 1.0 to 50 uM measured every two mins for 60 mins by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"DOSE_Lower = 1.0 microM | DOSE_Upper = 50.0 microM | TIME = 1.0 hr";"ACTIVATOR";"Active";""
"CHEMBL6171894";"";"None";"1816.01";"None";"None";"1d";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CCCCN)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)N(C)[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O";"Activity";"";"";"";"";"";"Lower Capacity Of Activation Is Observed";"";"";"";"";"";"0";"CHEMBL6138527";"Activation of human erythrocyte-derived 20S proteasome chymotrypsin-like activity using Suc-LLVY-AMC as substrate at 1.0 to 50 uM measured every two mins for 60 mins by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"DOSE_Lower = 1.0 microM | DOSE_Upper = 50.0 microM | TIME = 1.0 hr";"ACTIVATOR";"Active";""
"CHEMBL6161873";"";"None";"1834.03";"None";"None";"2b";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CCCCN)C(=O)NCC(=O)N[C@@H](CO)C(=O)N(CCCCN)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL6138535";"Activation of human erythrocyte-derived 20S proteasome chymotrypsin-like activity using Suc-LLVY-AMC as substrate at higher concentration measured every two mins for 60 mins by fluorescence based analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"TIME = 1.0 hr";"ACTIVATOR";"Active";""
"CHEMBL6174310";"";"None";"3109.57";"None";"None";"1f";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CN(CCCCN)C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O";"Activity";"'<'";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL6138541";"Activation of human 20S proteasome assessed as alpha-synuclein degradation by measuring residual activity at 10 uM by SDS-PAGE analysis relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL6134855";"1";"Scientific Literature";"J Med Chem";"2025";"None";"DOSE = 10.0 microM | TIME = 1.5 hr";"ACTIVATOR";"";"40.0"
